Date,FUND_TOTAL_ASSETS,FUND_NET_ASSET_VAL,TURNOVER,FUND_FLOW,TOT_RETURN_INDEX_GROSS_DVDS,FundTicker,SectorSheet
2020-04-30,192.8078,10.3269,10674020,-1.6034,11.3821,FHI,Health Care
2020-05-29,196.9507,10.5219,486952.9,0.5135,11.5255,FHI,Health Care
2020-06-30,188.0333,10.0468,1028214,0,11.4355,FHI,Health Care
2020-07-31,197.3568,10.435,2989734,2.0335,11.7535,FHI,Health Care
2020-08-31,197.8606,10.6621,15781290,-3.6849,12.1736,FHI,Health Care
2020-09-30,177.5329,10.2547,5012011,-13.3667,11.9896,FHI,Health Care
2020-10-30,172.6147,9.9133,1845533,1.0168,11.4643,FHI,Health Care
2020-11-30,192.9829,10.7457,6992117,5.3737,12.4799,FHI,Health Care
2020-12-31,183.697,10.7086,12653530,-8.7739,12.7561,FHI,Health Care
2021-01-29,170.5151,10.8571,18952560,-15.9285,13.0441,FHI,Health Care
2021-02-26,154.7031,10.6661,16902800,-13.1592,12.8281,FHI,Health Care
2021-03-31,147.1373,10.9387,16225330,-11.4587,13.4434,FHI,Health Care
2021-04-30,142.5676,11.2741,13267970,-9.1033,13.8482,FHI,Health Care
2021-05-31,133.4187,11.5119,18470260,-12.7148,14.1671,FHI,Health Care
2021-06-30,122.6052,11.4615,20770730,-10.8404,14.2943,FHI,Health Care
2021-07-30,88.7547,11.9142,42151700,-38.4479,14.88,FHI,Health Care
2021-08-31,59.4425,12.1217,34753950,-30.7378,15.1043,FHI,Health Care
2021-09-30,37.4079,11.3144,29958420,-18.9109,14.4165,FHI,Health Care
2021-10-29,41.9822,11.8397,8832711,2.8795,15.0915,FHI,Health Care
2021-11-30,45.1753,11.5535,6896518,4.1578,14.7094,FHI,Health Care
2021-12-31,49.8125,12.4335,8001054,1.2279,16.1925,FHI,Health Care
2022-01-31,53.868,11.9478,12382800,6.0525,15.5037,FHI,Health Care
2022-02-28,56.607,11.8989,6732655,2.9824,15.4647,FHI,Health Care
2022-03-31,60.4272,12.1911,7455999,1.207,16.1356,FHI,Health Care
2022-04-29,61.557,11.7819,7293050,3.0532,15.5942,FHI,Health Care
2022-05-31,69.0136,12.0704,7281787,4.7597,15.9772,FHI,Health Care
2022-06-30,69.0071,11.5394,7920455,2.9239,15.4856,FHI,Health Care
2022-07-29,71.4167,11.7598,3087469,1.7408,15.7667,FHI,Health Care
2022-08-31,69.9018,11.295,3613400,1.183,15.1778,FHI,Health Care
2022-09-30,70.108,10.8197,3089453,2.2365,14.7371,FHI,Health Care
2022-10-31,76.4754,11.8211,4043379,0.0261,16.0422,FHI,Health Care
2022-11-30,89.6519,12.3554,12328390,10.0147,16.9123,FHI,Health Care
2022-12-30,90.0568,11.9895,4216697,3.0095,16.5436,FHI,Health Care
2023-01-31,90.6606,11.8511,4505679,1.7881,16.3917,FHI,Health Care
2023-02-28,96.335,11.3914,10497260,6.9161,15.7565,FHI,Health Care
2023-03-31,96.335,11.4196,10253570,4.4816,15.9035,FHI,Health Care
2023-04-28,109.4956,11.6727,4565129,-0.5852,16.2801,FHI,Health Care
2023-05-31,107.0168,11.0996,8423242,2.2553,15.4849,FHI,Health Care
2023-06-30,104.5602,11.4175,9000836,-5.6998,16.1494,FHI,Health Care
2023-07-31,101.7404,11.6168,9549670,-5.8482,16.4181,FHI,Health Care
2023-08-31,101.1683,11.5439,4523226,-2.3361,16.3332,FHI,Health Care
2023-09-29,94.1181,11.0415,4628918,-2.8591,15.9004,FHI,Health Care
2023-10-31,90.9854,10.7105,4047546,1.0858,15.3824,FHI,Health Care
2023-11-30,93.5048,11.0933,2580929,0.007,15.9436,FHI,Health Care
2023-12-29,91.9799,11.3635,5250054,-3.3829,16.6451,FHI,Health Care
2024-01-31,93.8557,11.6357,3886578,-0.5719,17.0697,FHI,Health Care
2024-02-29,95.1927,11.8603,2771530,0,17.3917,FHI,Health Care
2024-03-29,97.7435,11.943,1990236,0.5945,17.7697,FHI,Health Care
2024-04-30,99.3604,11.2829,15510830,12.7083,16.7882,FHI,Health Care
2024-05-31,96.6389,11.3892,11030980,3.3876,16.818,FHI,Health Care
2024-06-28,92.282,11.2714,6159080,-3.4409,17.0449,FHI,Health Care
2024-07-31,96.9924,11.7677,4516296,0.5561,17.7935,FHI,Health Care
2024-08-30,98.106,12.1407,21774040,-1.7432,18.2699,FHI,Health Care
2024-09-30,89.0614,11.9136,12602110,-8.1402,18.3744,FHI,Health Care
2024-10-31,95.8746,11.4164,10887600,9.7418,17.619,FHI,Health Care
2024-11-29,95.8827,11.4906,3234608,-0.0021,17.6345,FHI,Health Care
2024-12-31,87.3536,10.5042,4767938,-1.1693,16.5247,FHI,Health Care
2025-01-31,104.823,11.122,15812450,11.838,17.531,FHI,Health Care
2025-02-28,109.3573,11.2484,7121723,3.2573,17.704,FHI,Health Care
2025-03-31,109.8603,11.1217,3347819,1.1146,17.8122,FHI,Health Care
2025-04-30,105.4684,10.6558,5375470,0.5585,17.0135,FHI,Health Care
2025-05-30,111.1643,10.336,11865830,8.1292,16.5662,FHI,Health Care
2025-06-30,113.1979,10.2904,7028964,2.5694,16.7489,FHI,Health Care
2025-07-31,110.0723,9.8932,4748361,0.5175,16.1128,FHI,Health Care
2025-08-29,117.321,10.5104,6965652,0.9641,17.124,FHI,Health Care
2025-09-30,112.4044,10.4221,12396020,-4.4914,17.3471,FHI,Health Care
2025-10-31,110.1633,10.5064,10502200,-2.6791,17.6105,FHI,Health Care
2015-10-30,,8.9834,6145904,-0.6863,8.7383,HHL,Health Care
2015-11-30,,8.8725,6000561,-0.9425,8.6054,HHL,Health Care
2015-12-31,,8.9266,8797317,-0.1839,8.7246,HHL,Health Care
2016-01-29,,8.27,5233990,-0.0356,8.2017,HHL,Health Care
2016-02-29,,8.1069,3879120,-1.2564,8.1479,HHL,Health Care
2016-03-31,,8.34,6170168,-0.2794,8.5088,HHL,Health Care
2016-04-29,,8.6268,6163041,-0.377,8.9864,HHL,Health Care
2016-05-31,,8.72,4103950,0,9.0579,HHL,Health Care
2016-06-30,,8.8131,5138850,0.0003,9.5228,HHL,Health Care
2016-07-29,,9.0793,3086873,0,9.4878,HHL,Health Care
2016-08-31,,8.6948,3841500,-18.151,9.4113,HHL,Health Care
2016-09-30,,8.5533,4735430,0,9.2255,HHL,Health Care
2016-10-31,,7.8396,8789259,0.7658,8.5922,HHL,Health Care
2016-11-30,,7.81,12129000,2.7896,8.612,HHL,Health Care
2016-12-30,,7.91,11379890,3.3643,8.7862,HHL,Health Care
2017-01-31,134.5,7.9753,38413670,20.1365,8.9292,HHL,Health Care
2017-02-28,167.9,8.35,43462240,25.4954,9.3853,HHL,Health Care
2017-03-31,184.1,8.3083,31568460,14.0798,9.451,HHL,Health Care
2017-04-28,184.1,8.41,26245910,7.6565,9.5738,HHL,Health Care
2017-05-31,207.3,8.45,23220790,8.4533,9.7317,HHL,Health Care
2017-06-30,225.1,8.67,37066400,14.5712,10.0162,HHL,Health Care
2017-07-31,225.1,8.59,19481570,8.6698,10.0262,HHL,Health Care
2017-08-31,225.1,8.61,17743180,5.968,10.0717,HHL,Health Care
2017-09-29,225.1,8.61,14470670,3.2325,10.1402,HHL,Health Care
2017-10-31,225.1,8.29,23016740,6.6047,9.8667,HHL,Health Care
2017-11-30,225.1,8.39,23371810,10.8278,10.0674,HHL,Health Care
2017-12-29,225.1,8.26,18278920,4.178,9.9814,HHL,Health Care
2018-01-31,225.1,8.59,29791110,5.177,10.4483,HHL,Health Care
2018-02-28,225.1,8.1458,24900850,5.3739,9.9717,HHL,Health Care
2018-03-30,225.1,8,19754690,4.6212,9.8723,HHL,Health Care
2018-04-30,225.1,8,12177470,2.4095,9.9309,HHL,Health Care
2018-05-31,225.1,7.99,17906170,3.1792,9.9779,HHL,Health Care
2018-06-29,225.1,8.05,14688080,-0.6285,10.1637,HHL,Health Care
2018-07-31,225.1,8.43,21824350,7.0578,10.6653,HHL,Health Care
2018-08-31,225.1,8.61,16248960,-0.2212,10.9923,HHL,Health Care
2018-09-28,225.1,8.68,15946700,0.2405,11.1368,HHL,Health Care
2018-10-31,225.1,8.06,21573290,3.5922,10.4349,HHL,Health Care
2018-11-30,225.1,8.45,18008030,5.9513,10.9766,HHL,Health Care
2018-12-31,225.1,7.8,17313180,4.908,10.1939,HHL,Health Care
2019-01-31,225.1,7.98,20865620,10.7468,10.5731,HHL,Health Care
2019-02-28,225.1,8,17308800,7.0095,10.6899,HHL,Health Care
2019-03-29,225.1,7.85,25108580,9.741,10.5148,HHL,Health Care
2019-04-30,225.1,7.48,41336530,21.7822,10.1238,HHL,Health Care
2019-05-31,225.1,7.24,47856300,9.7657,9.8913,HHL,Health Care
2019-06-28,225.1,7.6,22824780,5.4498,10.4477,HHL,Health Care
2019-07-31,225.1,7.48,22914570,6.6489,10.3349,HHL,Health Care
2019-08-30,225.1,7.43,18027420,-0.9367,10.3604,HHL,Health Care
2019-09-30,225.1,7.36,18317090,-1.3252,10.3584,HHL,Health Care
2019-10-31,225.1,7.66,22657660,-0.191,10.8621,HHL,Health Care
2019-11-29,376.7179,7.87,21206920,1.3072,11.1851,HHL,Health Care
2019-12-31,385.4875,8.1,20481210,-1.7403,11.625,HHL,Health Care
2020-01-31,362.882,7.75,40176540,-5.7438,11.248,HHL,Health Care
2020-02-28,335.7056,7.29,33919900,-3.0393,10.5777,HHL,Health Care
2020-03-31,318.7775,6.88,42564030,2.6043,10.0934,HHL,Health Care
2020-04-30,367.8295,7.6,35607060,7.3953,11.2676,HHL,Health Care
2020-05-29,381.8109,7.68,31523420,11.3398,11.4809,HHL,Health Care
2020-06-30,384.6215,7.42,43727500,16.1746,11.1808,HHL,Health Care
2020-07-31,402.4697,7.65,33054240,6.718,11.6065,HHL,Health Care
2020-08-31,418.4609,7.79,26178950,8.9275,11.9229,HHL,Health Care
2020-09-30,425.0854,7.59,38584500,16.2005,11.7231,HHL,Health Care
2020-10-30,410.7574,7.1,49256340,15.4835,11.0272,HHL,Health Care
2020-11-30,452.2,7.63,67936540,22.4155,11.956,HHL,Health Care
2020-12-31,498.9434,7.76,57726030,19.8525,12.2358,HHL,Health Care
2021-01-29,510.689,7.72,65317840,13.069,12.2791,HHL,Health Care
2021-02-26,525.2954,7.59,63324800,22.7242,12.1961,HHL,Health Care
2021-03-31,569.8719,7.84,71632620,25.884,12.6578,HHL,Health Care
2021-04-30,604.9057,8.06,57559840,18.2628,13.0903,HHL,Health Care
2021-05-31,631.8598,8.17,62673030,17.4195,13.429,HHL,Health Care
2021-06-30,662.2698,8.29,71667910,17.704,13.688,HHL,Health Care
2021-07-30,703.513,8.5429,60615360,19.623,14.1957,HHL,Health Care
2021-08-31,742.2265,8.7,63579280,23.2227,14.5243,HHL,Health Care
2021-09-30,729.9514,8.17,86373280,31.3555,13.77,HHL,Health Care
2021-10-29,800.3864,8.5055,85338730,33.4297,14.3899,HHL,Health Care
2021-11-30,793.8319,8.1399,89496470,25.4709,13.8944,HHL,Health Care
2021-12-31,869.4949,8.83,68427250,4.0084,15.1869,HHL,Health Care
2022-01-31,865.5678,8.4142,105491400,37.1413,14.5667,HHL,Health Care
2022-02-28,896.2315,8.3636,103381700,34.9675,14.5285,HHL,Health Care
2022-03-31,965.2635,8.705,98867040,31.7965,15.2903,HHL,Health Care
2022-04-29,980.8823,8.3705,116028600,51.697,14.7592,HHL,Health Care
2022-05-31,1042.5475,8.44,115456800,51.9373,15.0185,HHL,Health Care
2022-06-30,1059.4434,8.0277,135092700,62.9251,14.3579,HHL,Health Care
2022-07-29,1097.0036,8.1849,69267620,16.9869,14.7656,HHL,Health Care
2022-08-31,1089.1252,7.6709,104290800,59.0411,13.9517,HHL,Health Care
2022-09-30,1132.7335,7.4385,123279400,69.7249,13.6201,HHL,Health Care
2022-10-31,1209.3205,8.0947,120852700,-21.3726,14.8785,HHL,Health Care
2022-11-30,1267.3918,8.4343,77109790,13.3143,15.5957,HHL,Health Care
2022-12-30,1250.0868,8.2246,60062890,9.2075,15.3696,HHL,Health Care
2023-01-31,1283.832,8.0815,90194810,53.6384,15.2371,HHL,Health Care
2023-02-28,1276.5661,7.7518,97548030,35.4135,14.7063,HHL,Health Care
2023-03-31,1338.9402,7.9822,89566360,22.6269,15.2155,HHL,Health Care
2023-04-28,1374.5783,8.2105,67083110,-5.5755,15.8047,HHL,Health Care
2023-05-31,1334.0565,7.8351,74058710,20.9554,15.2064,HHL,Health Care
2023-06-30,1375.6885,8.0042,70868250,12.5199,15.6108,HHL,Health Care
2023-07-31,1392.8116,8.0455,70335890,7.9455,15.8213,HHL,Health Care
2023-08-31,1407.6918,8.0178,64790700,15.2848,15.8953,HHL,Health Care
2023-09-29,1379.8055,7.7439,55451160,13.6216,15.4557,HHL,Health Care
2023-10-31,1319.7502,7.3316,74209140,9.2283,14.735,HHL,Health Care
2023-11-30,1411.1826,7.7993,63880120,7.588,15.7982,HHL,Health Care
2023-12-29,1444.4179,8.028,50811340,-7.9121,16.3821,HHL,Health Care
2024-01-31,1486.9092,8.2571,105077300,-4.8786,16.9492,HHL,Health Care
2024-02-29,1426.4993,8.3734,174254200,-84.4418,17.3559,HHL,Health Care
2024-03-29,1461.0868,8.4295,61191430,22.1102,17.5592,HHL,Health Care
2024-04-30,1408.2189,8.0873,86478190,3.4667,16.9512,HHL,Health Care
2024-05-31,1444.6156,8.2093,64257800,9.167,17.3672,HHL,Health Care
2024-06-28,1460.489,8.3081,80803250,-2.6918,17.7017,HHL,Health Care
2024-07-31,1505.1834,8.4879,75507700,14.3163,18.2123,HHL,Health Care
2024-08-30,1587.9335,8.9098,65573140,10.1472,19.2193,HHL,Health Care
2024-09-30,1582.8269,8.7457,73253500,21.1119,19.0258,HHL,Health Care
2024-10-31,1535.6941,8.239,108367700,36.5444,18.0484,HHL,Health Care
2024-11-29,1552.511,8.1605,125420900,28.7013,18.0047,HHL,Health Care
2024-12-31,1483.9826,7.6609,121964300,19.1005,17.024,HHL,Health Care
2025-01-31,1594.1867,8.1023,129902500,19.5083,18.1678,HHL,Health Care
2025-02-28,1609.3389,8.0904,95369430,16.3222,18.2573,HHL,Health Care
2025-03-31,1592.4607,7.8839,119366800,21.9563,17.8741,HHL,Health Care
2025-04-30,1518.0309,7.4674,168069200,16.3193,17.1019,HHL,Health Care
2025-05-30,1480.6198,7.1388,129363000,26.0397,16.4838,HHL,Health Care
2025-06-30,1530.6891,7.1565,122465600,44.6203,16.6454,HHL,Health Care
2025-07-31,1513.7144,6.912,160567600,32.9869,16.2496,HHL,Health Care
2025-08-29,1650.2392,7.2751,202558900,58.3622,17.2359,HHL,Health Care
2025-09-30,1671.9338,7.1971,135840700,37.0155,17.1916,HHL,Health Care
2025-10-31,1726.0815,7.3919,144516400,8.4398,17.8362,HHL,Health Care
2015-10-30,42.22906,59.31,,0.0476,59.31,DKBPHRM,Health Care
2015-11-30,43.67654,61.13,,0.1308,61.13,DKBPHRM,Health Care
2015-12-31,43.05828,60.18,,0.0609,60.18,DKBPHRM,Health Care
2016-01-29,38.733,54.94,,-0.5843,54.94,DKBPHRM,Health Care
2016-02-29,38.85972,55.03,,0.0545,55.03,DKBPHRM,Health Care
2016-03-31,37.80736,53.41,,0.0778,53.41,DKBPHRM,Health Care
2016-04-29,39.38475,55.74,,-0.0746,55.74,DKBPHRM,Health Care
2016-05-31,39.97232,56.68,,0.0128,56.68,DKBPHRM,Health Care
2016-06-30,40.25193,57.03,,0.0425,57.03,DKBPHRM,Health Care
2016-07-29,41.56944,58.97,,-0.0486,58.97,DKBPHRM,Health Care
2016-08-31,39.79132,56.49,,0.0699,56.49,DKBPHRM,Health Care
2016-09-30,39.34741,55.79,,0.0723,55.79,DKBPHRM,Health Care
2016-10-31,38.02011,53.9,,0.0288,53.9,DKBPHRM,Health Care
2016-11-30,38.91241,55.3,,-0.0699,55.3,DKBPHRM,Health Care
2016-12-30,39.52687,56.15,,-0.0111,56.15,DKBPHRM,Health Care
2017-01-31,38.96824,55.53,,-0.0917,55.53,DKBPHRM,Health Care
2017-02-28,41.70177,59.52,,-0.0791,59.52,DKBPHRM,Health Care
2017-03-31,41.34479,59.19,,-0.141,59.19,DKBPHRM,Health Care
2017-04-28,41.25349,59.16,,-0.0654,59.16,DKBPHRM,Health Care
2017-05-31,40.63111,58.3,,0.0389,58.3,DKBPHRM,Health Care
2017-06-30,40.89676,58.82,,-0.1054,58.82,DKBPHRM,Health Care
2017-07-31,39.45070728,56.73,,0.0043,56.73,DKBPHRM,Health Care
2017-08-31,38.95229842,56.09,,0.0125,56.09,DKBPHRM,Health Care
2017-09-29,40.03635959,57.76,,-0.0689,57.76,DKBPHRM,Health Care
2017-10-31,39.91741305,57.64,,-0.0122,57.64,DKBPHRM,Health Care
2017-11-30,39.60339619,57.32,,-0.0579,57.32,DKBPHRM,Health Care
2017-12-29,39.00047739,56.38,,-0.0099,57.125291802,DKBPHRM,Health Care
2018-01-31,39.80753843,57.67,,-0.0889,58.432344417,DKBPHRM,Health Care
2018-02-28,38.87649636,56.34,,-0.0095,57.084763039,DKBPHRM,Health Care
2018-03-30,37.49073995,54.39,,-0.0088,55.10898583,DKBPHRM,Health Care
2018-04-30,38.32092443,55.7,,-0.0795,56.436302827,DKBPHRM,Health Care
2018-05-31,39.36225998,57.32,,-0.0548,58.431175746,DKBPHRM,Health Care
2018-06-29,39.33845991,57.38,,-0.0661,58.492338875,DKBPHRM,Health Care
2018-07-31,40.85627555,59.73,,-0.0513,60.887894754,DKBPHRM,Health Care
2018-08-31,42.20043362,61.85,,-0.1024,63.048991973,DKBPHRM,Health Care
2018-09-28,42.65901968,62.59,,-0.0758,63.803337229,DKBPHRM,Health Care
2018-10-31,41.84883652,61.54,,-0.0428,62.732982474,DKBPHRM,Health Care
2018-11-30,45.67123311,63.97,,2.1591,65.210089192,DKBPHRM,Health Care
2018-12-31,42.17542338,60.28,,-0.9879,61.448556769,DKBPHRM,Health Care
2019-01-31,43.13656885,62.4,,-0.5428,63.609653987,DKBPHRM,Health Care
2019-02-28,43.91908492,64.4,,-0.5871,65.648424948,DKBPHRM,Health Care
2019-03-29,44.02893556,64.89,,-0.082,66.147923834,DKBPHRM,Health Care
2019-04-30,43.08268609,63.46,,4.6779,64.690202597,DKBPHRM,Health Care
2019-05-31,42.23893764,62.54,,-0.2213,63.975767673,DKBPHRM,Health Care
2019-06-28,42.9940194,63.82,,-0.1042,65.285153388,DKBPHRM,Health Care
2019-07-31,44.518003,65.75,,0.2197,67.259461537,DKBPHRM,Health Care
2019-08-30,43.89264704,64.28,,0.3689,65.75571388,DKBPHRM,Health Care
2019-09-30,44.54658209,65.11,,0.0879,66.604768679,DKBPHRM,Health Care
2019-10-31,45.00070984,65.71,,0.0405,67.218543233,DKBPHRM,Health Care
2019-11-29,47.28004696,68.3,,0.5013,69.868003391,DKBPHRM,Health Care
2019-12-31,48.03593392,69.19,,0.1383,70.778435646,DKBPHRM,Health Care
2020-01-31,49.48477034,70.86,,0.2865,72.486774821,DKBPHRM,Health Care
2020-02-28,47.65126723,67.39,,0.4082,68.937111984,DKBPHRM,Health Care
2020-03-31,41.4666151,59.18,,-0.3754,60.538630171,DKBPHRM,Health Care
2020-04-30,46.58584595,66.11,,0.2403,67.627726269,DKBPHRM,Health Care
2020-05-29,48.13874323,68.14,,0.1186,69.739565102,DKBPHRM,Health Care
2020-06-30,49.26547446,69.37,,0.2537,70.998438966,DKBPHRM,Health Care
2020-07-31,51.2178942,72.22,,-0.161,73.915341821,DKBPHRM,Health Care
2020-08-31,54.44984484,76.17,,0.2853,77.958066831,DKBPHRM,Health Care
2020-09-30,53.91416064,75.07,,0.2273,76.832244676,DKBPHRM,Health Care
2020-10-30,53.88944976,74.33,,0.5219,76.074873408,DKBPHRM,Health Care
2020-11-30,57.79308593,79.36,,0.246,81.222951079,DKBPHRM,Health Care
2020-12-31,58.33841228,79.81,,0.2135,81.683514688,DKBPHRM,Health Care
2021-01-29,60.65681705,82.39,,0.4399,84.324079377,DKBPHRM,Health Care
2021-02-26,60.41054368,81.56,,0.5319,83.474595388,DKBPHRM,Health Care
2021-03-31,63.16722201,84.98,,0.362,86.974878814,DKBPHRM,Health Care
2021-04-30,65.26604053,87.02,,0.4896,89.062767173,DKBPHRM,Health Care
2021-05-31,65.73071683,86.65,,0.7364,88.901838395,DKBPHRM,Health Care
2021-06-30,69.92547152,91.32,,0.5969,93.69320118,DKBPHRM,Health Care
2021-07-30,71.23597712,92.34,,0.5137,94.739708683,DKBPHRM,Health Care
2021-08-31,73.99878156,95.3,,0.5098,97.776632418,DKBPHRM,Health Care
2021-09-30,71.48985083,91.54,,0.4248,93.918918484,DKBPHRM,Health Care
2021-10-29,75.63792869,96.46,,0.2983,98.966778206,DKBPHRM,Health Care
2021-11-30,78.09473584,98.68,,0.7233,101.244471008,DKBPHRM,Health Care
2021-12-31,79.03768532,99.87,,0.2455,102.465396428,DKBPHRM,Health Care
2022-01-31,70.76154913,89.02,,0.3375,91.333429358,DKBPHRM,Health Care
2022-02-28,69.63969213,87.16,,0.3653,89.425092146,DKBPHRM,Health Care
2022-03-31,72.45522977,90.11,,0.4508,92.451756004,DKBPHRM,Health Care
2022-04-29,70.65069108,87.31,,0.4494,89.578990309,DKBPHRM,Health Care
2022-05-31,68.92744945,84.81,,0.2985,87.294879105,DKBPHRM,Health Care
2022-06-30,65.19134323,79.96,,0.2176,82.302777187,DKBPHRM,Health Care
2022-07-29,72.04943033,88.23,,0.1043,90.815082931,DKBPHRM,Health Care
2022-08-31,69.12539186,84.54,,0.1227,87.016968276,DKBPHRM,Health Care
2022-09-30,63.86677956,77.99,,0.1066,80.275057439,DKBPHRM,Health Care
2022-10-31,65.96936576,80.64,,-0.0621,83.002700755,DKBPHRM,Health Care
2022-11-30,69.51681073,84.8,,0.131,87.284586111,DKBPHRM,Health Care
2022-12-30,64.38048026,78.29,,0.2028,80.583847248,DKBPHRM,Health Care
2023-01-31,69.22185929,84.01,,0.1387,86.471439613,DKBPHRM,Health Care
2023-02-28,69.19970271,83.93,,0.0485,86.389095664,DKBPHRM,Health Care
2023-03-31,70.31099565,85.31,,-0.0254,87.809528787,DKBPHRM,Health Care
2023-04-28,69.69357983,84.45,,0.088,86.924331333,DKBPHRM,Health Care
2023-05-31,71.80856552,86.89,,0.0965,89.717197591,DKBPHRM,Health Care
2023-06-30,73.02632903,88.33,,0.0268,91.204051827,DKBPHRM,Health Care
2023-07-31,73.60061954,89.05,,-0.0133,91.947478945,DKBPHRM,Health Care
2023-08-31,72.85029679,88.11,,0.0204,90.976893541,DKBPHRM,Health Care
2023-09-29,70.49385455,85.45,,-0.1245,88.230343356,DKBPHRM,Health Care
2023-10-31,68.55635029,83.05,,0.038,85.752252963,DKBPHRM,Health Care
2023-11-30,74.54774059,90.28,,0.0231,93.217500271,DKBPHRM,Health Care
2023-12-29,78.32833003,95.05,,-0.1555,98.142704926,DKBPHRM,Health Care
2024-01-31,80.06671907,97.26,,-0.0823,100.424613163,DKBPHRM,Health Care
2024-02-29,84.56276213,102.95,,-0.1807,106.299752469,DKBPHRM,Health Care
2024-03-29,87.78447177,107.11,,-0.1972,110.59510915,DKBPHRM,Health Care
2024-04-30,84.8052903,103.29,,0.1532,106.650815275,DKBPHRM,Health Care
2024-05-31,87.59192608,106.93,,-0.2055,110.652914168,DKBPHRM,Health Care
2024-06-28,91.17374178,110.54,,0.613,114.388601255,DKBPHRM,Health Care
2024-07-31,89.8812232,108.93,,0.0343,112.722546903,DKBPHRM,Health Care
2024-08-30,90.09918603,109.13,,0.0449,112.929510177,DKBPHRM,Health Care
2024-09-30,90.56163035,109.8,,-0.087,113.622837143,DKBPHRM,Health Care
2024-10-31,88.39751216,107.02,,0.1258,110.746047641,DKBPHRM,Health Care
2024-11-29,91.45135879,110.63,,0.0713,114.481734728,DKBPHRM,Health Care
2024-12-31,90.8519267,110.41,,-0.4235,114.254075127,DKBPHRM,Health Care
2025-01-31,93.47989448,113.66,,-0.0498,117.617228321,DKBPHRM,Health Care
2025-02-28,91.29123692,110.83,,0.1408,114.688698001,DKBPHRM,Health Care
2025-03-31,80.89704507,98.87,,-0.5539,102.312294247,DKBPHRM,Health Care
2025-04-30,79.2610111,97.07,,-0.155,100.449624786,DKBPHRM,Health Care
2025-05-30,79.08408534,103.1,,-5.1376,106.689567481,DKBPHRM,Health Care
2025-06-30,80.39822087,104.69,,0.0967,108.334925505,DKBPHRM,Health Care
2025-07-31,83.03670072,108.23,,-0.0845,111.998175446,DKBPHRM,Health Care
2025-08-29,81.51221016,106.09,,0.1236,109.78366842,DKBPHRM,Health Care
2025-09-30,83.45794909,108.79,,-0.0931,112.577672612,DKBPHRM,Health Care
2025-10-31,88.01590042,114.91,,-0.1319,118.91074878,DKBPHRM,Health Care
